attrInteger,attrInteger,attrInteger,attrInteger
1700114,701,170011400,1700115
1656678,923,165667800,1656679
1215190,167,121519000,1215191
512772,920,51277200,512773
340962,658,34096200,340963
1298260,246,129826000,1298261
799620,280,79962000,799621
1939781,784,193978100,1939782
1240322,122,124032200,1240323
1082862,798,108286200,1082863
1838659,246,183865900,1838660
1481018,807,148101800,1481019
1924375,728,192437500,1924376
1928574,971,192857400,1928575
113758,954,11375800,113759
858546,119,85854600,858547
517987,691,51798700,517977
433166,696,43316600,433167
1386684,341,138668400,1386685
1990183,785,199018300,1990184
89849,637,8984900,89850
1390052,41,139005200,1390053
1128715,79,112871500,1128716
339782,975,33978200,339783
1857942,384,185794200,1857943
360238,967,36023800,360239
1714847,961,171484700,1714848
1840538,357,184053800,1840539
46623,939,4662300,46624
177517,185,17751700,177518
1240041,285,124004100,1240042
1732532,298,173253200,1732533
91486,157,9148600,91476
839597,979,83959700,839598
1789890,679,178989000,1789891
1465488,480,146548800,1465489
514674,444,51467400,514675
825605,690,82560500,825606
1329108,87,132910800,1329109
1300815,932,130081500,1300816
1557843,242,155784300,1557844
491648,915,49164800,491649
1442750,60,144275000,1442751
563680,76,56368000,563681
1663071,198,166307100,1663072
1218326,309,121832600,1218327
1671145,427,167114500,1671146
1130245,576,113024500,1130246
76650,706,7665000,76651
636829,31,63682900,636830
139179,893,13917900,139180
827001,817,82700100,827002
224828,387,22482800,224829
335050,364,33505000,335051
651456,941,65145600,651457
911431,596,91143100,911432
533057,223,53305700,533058
1730225,402,173022500,1730226
850506,544,85050600,850507
1961946,237,196194600,1961947
1703077,760,170307700,1703078
1711661,20,171166100,1711662
1896803,799,189680300,1896804
434382,75,43438200,434383
165311,254,16531100,165312
1805661,142,180566100,1805662
1443350,558,144335000,1443351
1384944,268,138494400,1384945
348889,964,34888900,348890
1776515,641,177651500,1776516
1449255,716,144925500,1449256
801382,435,80138200,801383
121277,362,12127700,121278
781691,480,78169100,781692
768404,14,76840400,768394
1517437,844,151743700,1517438
901665,892,90166500,901666
999505,54,99950500,999506
782391,491,78239100,782392
1634908,156,163490800,1634909
1147062,380,114706200,1147063
27766,188,2776600,27767
611213,586,61121300,611214
1450918,961,145091800,1450919
1767469,725,176746900,1767470
843195,935,84319500,843196
672235,357,67223500,672236
143395,312,14339500,143396
1751932,11,175193200,1751933
217666,974,21766600,217667
602142,714,60214200,602143
1642094,69,164209400,1642095
449083,170,44908300,449084
952393,269,95239300,952394
1681769,331,168176900,1681770
595923,803,59592300,595924
289683,807,28968300,289684
1658353,834,165835300,1658354
1821234,552,182123400,1821235
753236,54,75323600,753237
1167080,97,116708000,1167081
1619553,480,161955300,1619554
1951733,363,195173300,1951734
339105,878,33910500,339106
1767768,825,176776800,1767769
1322569,339,132256900,1322570
523091,930,52309100,523092
447690,119,44769000,447691
964686,390,96468600,964687
1289650,144,128965000,1289651
1493065,383,149306500,1493055
1914142,504,191414200,1914143
438073,70,43807300,438074
1237317,553,123731700,1237318
1839394,672,183939400,1839395
589006,656,58900600,589007
1695443,494,169544300,1695444
1842016,573,184201600,1842017
1264277,98,126427700,1264278
321377,731,32137700,321378
1425641,100,142564100,1425642
605286,388,60528600,605287
1497350,9,149735000,1497351
523655,835,52365500,523656
1563963,394,156396300,1563964
450478,949,45047800,450479
1355945,627,135594500,1355946
913826,925,91382600,913827
259537,657,25953700,259538
1301802,981,130180200,1301803
1128643,529,112864300,1128644
1145700,178,114570000,1145701
179101,550,17910100,179102
1373829,230,137382900,1373830
10010,171,1001000,10011
1016748,550,101674800,1016749
1037904,925,103790400,1037905
1291629,379,129162900,1291630
1959695,597,195969500,1959696
540477,778,54047700,540478
1009630,616,100963000,1009631
1438389,987,143838900,1438390
23355,590,2335500,23356
1475211,241,147521100,1475212
589550,122,58955000,589551
906211,9,90621100,906212
1542698,517,154269800,1542699
1264705,352,126470500,1264706
864586,192,86458600,864587
1317145,42,131714500,1317146
823516,579,82351600,823517
388156,398,38815600,388157
1909736,338,190973600,1909737
1798851,941,179885100,1798852
1291930,998,129193000,1291920
1414813,908,141481300,1414814
516284,363,51628400,516285
1265749,361,126574900,1265750
77337,489,7733700,77338
814940,579,81494000,814941
320717,405,32071700,320718
1679908,569,167990800,1679909
1546244,570,154624400,1546245
936631,971,93663100,936632
434860,592,43486000,434861
472673,15,47267300,472674
1226091,988,122609100,1226092
1058497,234,105849700,1058498
45488,359,4548800,45489
1337933,40,133793300,1337934
1580432,402,158043200,1580433
403447,523,40344700,403448
417091,873,41709100,417092
1513267,858,151326700,1513268
979634,54,97963400,979635
1495684,386,149568400,1495685
1626399,832,162639900,1626400
1498612,185,149861200,1498613
800156,805,80015600,800157
1519138,325,151913800,1519139
893093,737,89309300,893094
1582783,61,158278300,1582784
325363,997,32536300,325364
1860906,273,186090600,1860907
385280,374,38528000,385281
276929,796,27692900,276930
1976087,537,197608700,1976088
1481127,891,148112700,1481128
339487,833,33948700,339488
923535,187,92353500,923536
1368509,712,136850900,1368510
1510866,846,151086600,1510867
787099,895,78709900,787100
1664724,762,166472400,1664725
1932246,427,193224600,1932247
1573090,349,157309000,1573091
996444,769,99644400,996445
844390,158,84439000,844391
808780,379,80878000,808781
44678,203,4467800,44679
1003715,139,100371500,1003716
770084,632,77008400,770085
883238,35,88323800,883239
436526,782,43652600,436527
77037,798,7703700,77038
130375,686,13037500,130376
1804852,356,180485200,1804853
752475,709,75247500,752476
837539,5,83753900,837540
1859344,765,185934400,1859345
1844776,418,184477600,1844777
969419,242,96941900,969420
333867,108,33386700,333868
822220,557,82222000,822221
896602,22,89660200,896603
1354156,774,135415600,1354157
383376,20,38337600,383377
1879571,293,187957100,1879572
1535783,345,153578300,1535784
1411747,188,141174700,1411748
344161,661,34416100,344162
1063097,822,106309700,1063098
1857815,863,185781500,1857816
1396783,147,139678300,1396784
266365,370,26636500,266366
1403546,63,140354600,1403547
1888756,455,188875600,1888757
1141206,101,114120600,1141207
555590,684,55559000,555591
1826479,331,182647900,1826480
1302276,584,130227600,1302277
1244979,952,124497900,1244980
143878,565,14387800,143879
1976212,582,197621200,1976213
1707608,966,170760800,1707609
1959877,189,195987700,1959878
621759,268,62175900,621760
1611245,251,161124500,1611246
58103,717,5810300,58104
1765383,875,176538300,1765384
1367311,381,136731100,1367312
115788,315,11578800,115789
491085,157,49108500,491086
1246898,732,124689800,1246899
306078,167,30607800,306068
1773588,69,177358800,1773589
1574167,697,157416700,1574168
34391,167,3439100,34392
208560,790,20856000,208561
1616156,484,161615600,1616157
609565,308,60956500,609566
1522069,458,152206900,1522070
1457528,386,145752800,1457529
1188248,43,118824800,1188249
2198,979,219800,2199
374827,653,37482700,374828
729082,870,72908200,729083
821311,580,82131100,821312
215278,825,21527800,215279
588764,563,58876400,588765
961787,543,96178700,961788
481023,211,48102300,481024
184618,818,18461800,184619
960462,376,96046200,960463
426616,789,42661600,426617
1711058,960,171105800,1711059
709828,445,70982800,709829
1413529,633,141352900,1413530
874871,746,87487100,874872
1945347,709,194534700,1945348
813448,975,81344800,813438
1160991,950,116099100,1160992
1220297,633,122029700,1220298
503091,762,50309100,503092
1103252,331,110325200,1103253
684467,401,68446700,684468
1030446,447,103044600,1030447
1251927,497,125192700,1251928
577265,768,57726500,577266
594764,410,59476400,594765
1311473,723,131147300,1311474
1185503,592,118550300,1185504
1776679,566,177667900,1776680
1080840,415,108084000,1080841
1019444,908,101944400,1019445
352492,870,35249200,352493
1637039,124,163703900,1637040
1884248,871,188424800,1884249
546249,119,54624900,546250
1660433,99,166043300,1660423
1502369,831,150236900,1502370
1460707,112,146070700,1460708
18842,633,1884200,18843
726381,788,72638100,726382
1291942,548,129194200,1291943
1812486,170,181248600,1812487
587732,902,58773200,587733
1098785,685,109878500,1098786
1058338,57,105833800,1058339
1976053,991,197605300,1976043
707519,322,70751900,707520
1493428,281,149342800,1493418
834402,468,83440200,834403
1288349,107,128834900,1288350
847592,94,84759200,847593
1447500,22,144750000,1447501
1919849,651,191984900,1919850
1955761,706,195576100,1955762
442250,879,44225000,442251
1941448,852,194144800,1941449
1708358,63,170835800,1708359
392416,180,39241600,392417
531409,519,53140900,531410
1334455,722,133445500,1334456
1090636,337,109063600,1090637
1456676,22,145667600,1456677
472787,872,47278700,472788
1665519,521,166551900,1665520
1694510,270,169451000,1694511
73703,146,7370300,73704
1209508,949,120950800,1209509
1829429,853,182942900,1829430
1914693,120,191469300,1914694
193560,787,19356000,193561
1351300,842,135130000,1351301
1977068,482,197706800,1977069
585148,84,58514800,585149
1924206,334,192420600,1924207
10622,485,1062200,10623
1664962,491,166496200,1664963
1152970,632,115297000,1152971
1381922,165,138192200,1381923
1330443,690,133044300,1330444
578114,522,57811400,578115
594470,621,59447000,594471
1659960,513,165996000,1659961
1363250,735,136325000,1363251
714388,169,71438800,714389
361751,733,36175100,361752
1703846,959,170384600,1703847
1541608,341,154160800,1541609
1824486,451,182448600,1824487
1377278,365,137727800,1377279
1471033,15,147103300,1471034
1717682,355,171768200,1717683
454602,659,45460200,454603
1654737,308,165473700,1654738
24133,839,2413300,24134
749002,135,74900200,749003
424828,166,42482800,424829
794235,422,79423500,794236
120647,59,12064700,120648
925005,400,92500500,925006
123405,565,12340500,123406
179955,693,17995500,179956
40322,218,4032200,40323
755269,209,75526900,755270
1978743,967,197874300,1978744
222636,876,22263600,222637
213827,619,21382700,213828
1792201,165,179220100,1792202
1367678,640,136767800,1367679
883770,738,88377000,883771
1023137,682,102313700,1023138
1801811,695,180181100,1801812
1358847,420,135884700,1358837
1841748,789,184174800,1841749
133786,550,13378600,133787
903908,391,90390800,903909
225365,88,22536500,225366
958175,766,95817500,958176
1317434,260,131743400,1317435
1639757,586,163975700,1639758
629078,421,62907800,629079
1884598,219,188459800,1884599
1147175,159,114717500,1147176
222068,230,22206800,222069
1113105,795,111310500,1113106
42605,461,4260500,42606
1947379,850,194737900,1947380
1867820,661,186782000,1867821
618116,130,61811600,618117
471804,532,47180400,471805
1518881,391,151888100,1518882
1974268,673,197426800,1974269
1448957,441,144895700,1448958
1929226,839,192922600,1929227
1521758,449,152175800,1521759
1872859,895,187285900,1872860
610045,522,61004500,610046
1312044,295,131204400,1312045
12601,933,1260100,12602
1457622,260,145762200,1457623
1509139,27,150913900,1509140
1323612,355,132361200,1323602
1957976,92,195797600,1957977
1390312,410,139031200,1390313
599831,989,59983100,599832
1902445,867,190244500,1902446
1592724,312,159272400,1592725
1159064,614,115906400,1159065
870462,184,87046200,870452
1274133,458,127413300,1274134
1184123,558,118412300,1184124
911959,41,91195900,911960
524882,443,52488200,524883
1570111,40,157011100,1570112
770287,825,77028700,770288
702203,11,70220300,702204
764199,488,76419900,764200
510111,539,51011100,510112
1047619,386,104761900,1047620
181970,309,18197000,181971
574571,143,57457100,574572
1816784,825,181678400,1816785
407168,127,40716800,407169
107715,626,10771500,107716
1359012,592,135901200,1359013
981279,742,98127900,981280
273606,759,27360600,273607
697535,184,69753500,697536
1459491,105,145949100,1459492
60009,686,6000900,60010
302812,650,30281200,302813
1493606,21,149360600,1493607
1129904,55,112990400,1129905
1672160,997,167216000,1672161
395995,711,39599500,395996
701787,525,70178700,701788
687769,176,68776900,687770
364946,980,36494600,364947
321331,899,32133100,321332
602906,459,60290600,602907
421399,554,42139900,421400
1691217,442,169121700,1691218
1360890,917,136089000,1360891
1469601,188,146960100,1469602
1744587,244,174458700,1744588
901382,500,90138200,901383
176319,681,17631900,176320
316457,855,31645700,316458
990197,398,99019700,990187
1494980,911,149498000,1494981
419781,8,41978100,419771
1537966,703,153796600,1537967
283714,180,28371400,283715
151957,878,15195700,151958
825792,210,82579200,825793
261691,309,26169100,261692
1661502,79,166150200,1661503
692520,690,69252000,692521
1791231,677,179123100,1791232
1289272,21,128927200,1289273
1690074,324,169007400,1690075
588287,691,58828700,588288
283193,661,28319300,283194
1574487,788,157448700,1574488
62161,930,6216100,62162
982631,843,98263100,982632
1797530,235,179753000,1797531
1592675,729,159267500,1592676
1112116,522,111211600,1112117
149798,621,14979800,149799
312577,694,31257700,312578
493436,287,49343600,493437
124167,4,12416700,124168
1118522,184,111852200,1118523
213045,870,21304500,213035
122054,6,12205400,122055
1367221,766,136722100,1367222
1016966,760,101696600,1016967
97621,273,9762100,97622
1480306,681,148030600,1480307
1272440,545,127244000,1272441
1453182,997,145318200,1453183
979758,288,97975800,979759
1844924,282,184492400,1844925
287610,287,28761000,287611
105913,976,10591300,105914
560953,688,56095300,560954
990826,291,99082600,990827
1005362,46,100536200,1005363
1896631,628,189663100,1896632
638176,546,63817600,638177
838122,583,83812200,838123
1874560,215,187456000,1874561
1535375,199,153537500,1535376
263299,986,26329900,263300
29459,777,2945900,29460
1093029,99,109302900,1093030
780244,138,78024400,780245
709655,748,70965500,709656
608642,156,60864200,608643
57104,485,5710400,57105
1817323,851,181732300,1817324
1344628,904,134462800,1344629
41286,799,4128600,41287
799599,187,79959900,799600
1451378,919,145137800,1451379
970404,807,97040400,970405
240466,746,24046600,240467
720798,83,72079800,720799
156039,169,15603900,156040
458296,138,45829600,458297
691770,439,69177000,691771
825628,880,82562800,825629
362014,620,36201400,362015
218191,335,21819100,218192
435678,417,43567800,435679
1913929,842,191392900,1913930
1166230,851,116623000,1166231
902694,547,90269400,902695
823698,532,82369800,823699
414154,874,41415400,414155
536372,786,53637200,536373
1792611,767,179261100,1792612
1556184,176,155618400,1556185
1001464,789,100146400,1001465
1580597,171,158059700,1580598
